key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code,player_name
7239,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-56385,Burgos,Germán,1,goal keeper,GK,Germán Burgos
7240,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-83403,Ayala,Roberto,2,defender,DF,Roberto Ayala
7241,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-60914,Sorín,Juan Pablo,3,defender,DF,Juan Pablo Sorín
7242,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-31684,Pochettino,Mauricio,4,defender,DF,Mauricio Pochettino
7243,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-88203,Almeyda,Matías,5,midfielder,MF,Matías Almeyda
7244,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-76131,Samuel,Walter,6,defender,DF,Walter Samuel
7245,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-60203,López,Claudio,7,forward,FW,Claudio López
7246,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-53716,Zanetti,Javier,8,defender,DF,Javier Zanetti
7247,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-84542,Batistuta,Gabriel,9,forward,FW,Gabriel Batistuta
7248,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-00065,Ortega,Ariel,10,midfielder,MF,Ariel Ortega
7249,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-62209,Verón,Juan Sebastián,11,midfielder,MF,Juan Sebastián Verón
7250,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-60052,Cavallero,Pablo,12,goal keeper,GK,Pablo Cavallero
7251,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-02174,Placente,Diego,13,defender,DF,Diego Placente
7252,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-06370,Simeone,Diego,14,midfielder,MF,Diego Simeone
7253,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-26200,Husaín,Claudio,15,midfielder,MF,Claudio Husaín
7254,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-25906,Aimar,Pablo,16,midfielder,MF,Pablo Aimar
7255,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-45985,López,Gustavo,17,midfielder,MF,Gustavo López
7256,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-11130,González,Kily,18,midfielder,MF,Kily González
7257,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-19888,Crespo,Hernán,19,forward,FW,Hernán Crespo
7258,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-94002,Gallardo,Marcelo,20,midfielder,MF,Marcelo Gallardo
7259,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-35873,Caniggia,Claudio,21,forward,FW,Claudio Caniggia
7260,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-28816,Chamot,José,22,defender,DF,José Chamot
7261,WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,P-12056,Bonano,Roberto,23,goal keeper,GK,Roberto Bonano
7262,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-48592,De Vlieger,Geert,1,goal keeper,GK,Geert De Vlieger
7263,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-17071,Deflandre,Éric,2,defender,DF,Éric Deflandre
7264,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-94736,De Boeck,Glen,3,defender,DF,Glen De Boeck
7265,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-71601,Van Meir,Eric,4,defender,DF,Eric Van Meir
7266,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-28883,Van Kerckhoven,Nico,5,defender,DF,Nico Van Kerckhoven
7267,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-80262,Simons,Timmy,6,midfielder,MF,Timmy Simons
7268,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-69659,Wilmots,Marc,7,forward,FW,Marc Wilmots
7269,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-34376,Goor,Bart,8,midfielder,MF,Bart Goor
7270,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-64922,Sonck,Wesley,9,forward,FW,Wesley Sonck
7271,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-03447,Walem,Johan,10,midfielder,MF,Johan Walem
7272,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-52358,Verheyen,Gert,11,forward,FW,Gert Verheyen
7273,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-02977,Van der Heyden,Peter,12,defender,DF,Peter Van der Heyden
7274,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-12777,Vandendriessche,Franky,13,goal keeper,GK,Franky Vandendriessche
7275,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-91831,Vermant,Sven,14,midfielder,MF,Sven Vermant
7276,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-12842,Peeters,Jacky,15,defender,DF,Jacky Peeters
7277,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-21070,Van Buyten,Daniel,16,defender,DF,Daniel Van Buyten
7278,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-42565,Englebert,Gaëtan,17,midfielder,MF,Gaëtan Englebert
7279,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-46499,Vanderhaeghe,Yves,18,midfielder,MF,Yves Vanderhaeghe
7280,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-88716,Thijs,Bernd,19,midfielder,MF,Bernd Thijs
7281,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-03038,Strupar,Branko,20,forward,FW,Branko Strupar
7282,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-33197,Boffin,Danny,21,midfielder,MF,Danny Boffin
7283,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-90633,Mpenza,Mbo,22,forward,FW,Mbo Mpenza
7284,WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,P-44716,Herpoel,Frédéric,23,goal keeper,GK,Frédéric Herpoel
7285,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-64377,Marcos,not applicable,1,goal keeper,GK,Marcos
7286,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-91718,Cafu,not applicable,2,defender,DF,Cafu
7287,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-42918,Lúcio,not applicable,3,defender,DF,Lúcio
7288,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-66308,Júnior,Roque,4,defender,DF,Roque Júnior
7289,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-09270,Edmílson,not applicable,5,defender,DF,Edmílson
7290,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-85176,Carlos,Roberto,6,defender,DF,Roberto Carlos
7291,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-57975,Ricardinho,not applicable,7,midfielder,MF,Ricardinho
7292,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-45956,Silva,Gilberto,8,midfielder,MF,Gilberto Silva
7293,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-62722,Ronaldo,not applicable,9,forward,FW,Ronaldo
7294,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-74261,Rivaldo,not applicable,10,midfielder,MF,Rivaldo
7295,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-57361,Ronaldinho,not applicable,11,midfielder,MF,Ronaldinho
7296,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-02795,Dida,not applicable,12,goal keeper,GK,Dida
7297,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-93236,Belletti,Juliano,13,defender,DF,Juliano Belletti
7298,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-09454,Polga,Ânderson,14,defender,DF,Ânderson Polga
7299,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-79283,Kléberson,not applicable,15,midfielder,MF,Kléberson
7300,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-29601,Júnior,not applicable,16,defender,DF,Júnior
7301,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-79146,Denílson,not applicable,17,forward,FW,Denílson
7302,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-06280,Vampeta,not applicable,18,midfielder,MF,Vampeta
7303,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-20389,Paulista,Juninho,19,midfielder,MF,Juninho Paulista
7304,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-26695,Edílson,not applicable,20,forward,FW,Edílson
7305,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-89804,Luizão,not applicable,21,forward,FW,Luizão
7306,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-01939,Ceni,Rogério,22,goal keeper,GK,Rogério Ceni
7307,WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,P-58388,Kaká,not applicable,23,midfielder,MF,Kaká
7308,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-41783,Boukar,Alioum,1,goal keeper,GK,Alioum Boukar
7309,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-60766,Tchato,Bill,2,defender,DF,Bill Tchato
7310,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-67168,Womé,Pierre,3,defender,DF,Pierre Womé
7311,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-98173,Song,Rigobert,4,defender,DF,Rigobert Song
7312,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-07520,Kalla,Raymond,5,defender,DF,Raymond Kalla
7313,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-53197,Njanka,Pierre,6,defender,DF,Pierre Njanka
7314,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-78387,N'Do,Joseph,7,midfielder,MF,Joseph N'Do
7315,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-86465,Geremi,not applicable,8,defender,DF,Geremi
7316,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-61703,Eto'o,Samuel,9,forward,FW,Samuel Eto'o
7317,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-18804,M'Boma,Patrick,10,forward,FW,Patrick M'Boma
7318,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-67466,Ndiefi,Pius,11,forward,FW,Pius Ndiefi
7319,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-38724,Lauren,not applicable,12,midfielder,MF,Lauren
7320,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-83436,Mettomo,Lucien,13,defender,DF,Lucien Mettomo
7321,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-60079,Epalle,Joël,14,midfielder,MF,Joël Epalle
7322,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-63567,Alnoudji,Nicolas,15,midfielder,MF,Nicolas Alnoudji
7323,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-93402,Songo'o,Jacques,16,goal keeper,GK,Jacques Songo'o
7324,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-63522,Foé,Marc-Vivien,17,midfielder,MF,Marc-Vivien Foé
7325,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-99681,Suffo,Patrick,18,forward,FW,Patrick Suffo
7326,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-56970,Djemba-Djemba,Eric,19,midfielder,MF,Eric Djemba-Djemba
7327,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-84152,Olembé,Salomon,20,midfielder,MF,Salomon Olembé
7328,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-14458,Job,Joseph-Désiré,21,forward,FW,Joseph-Désiré Job
7329,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-59683,Kameni,Carlos,22,goal keeper,GK,Carlos Kameni
7330,WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,P-18536,Kome,Daniel,23,midfielder,MF,Daniel Kome
7331,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-31496,An,Qi,1,goal keeper,GK,Qi An
7332,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-77096,Zhang,Enhua,2,defender,DF,Enhua Zhang
7333,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-83943,Yang,Pu,3,defender,DF,Pu Yang
7334,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-29611,Wu,Chengying,4,defender,DF,Chengying Wu
7335,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-24535,Fan,Zhiyi,5,defender,DF,Zhiyi Fan
7336,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-37402,Shao,Jiayi,6,midfielder,MF,Jiayi Shao
7337,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-50519,Sun,Jihai,7,defender,DF,Jihai Sun
7338,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-28870,Li,Tie,8,midfielder,MF,Tie Li
7339,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-05235,Ma,Mingyu,9,midfielder,MF,Mingyu Ma
7340,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-27445,Hao,Haidong,10,forward,FW,Haidong Hao
7341,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-19411,Yu,Genwei,11,midfielder,MF,Genwei Yu
7342,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-05845,Su,Maozhen,12,forward,FW,Maozhen Su
7343,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-13701,Gao,Yao,13,midfielder,MF,Yao Gao
7344,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-12619,Li,Weifeng,14,defender,DF,Weifeng Li
7345,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-90061,Zhao,Junzhe,15,midfielder,MF,Junzhe Zhao
7346,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-57338,Qu,Bo,16,forward,FW,Bo Qu
7347,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-60686,Du,Wei,17,defender,DF,Wei Du
7348,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-71211,Li,Xiaopeng,18,midfielder,MF,Xiaopeng Li
7349,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-68056,Qi,Hong,19,midfielder,MF,Hong Qi
7350,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-84550,Yang,Chen,20,forward,FW,Chen Yang
7351,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-39905,Xu,Yunlong,21,defender,DF,Yunlong Xu
7352,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-02177,Jiang,Jin,22,goal keeper,GK,Jin Jiang
7353,WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,P-92129,Ou,Chuliang,23,goal keeper,GK,Chuliang Ou
7354,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-74709,Lonnis,Erick,1,goal keeper,GK,Erick Lonnis
7355,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-56632,Drummond,Jervis,2,defender,DF,Jervis Drummond
7356,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-50749,Marín,Luis,3,defender,DF,Luis Marín
7357,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-56613,Wright,Mauricio,4,defender,DF,Mauricio Wright
7358,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-32696,Martínez,Gilberto,5,defender,DF,Gilberto Martínez
7359,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-67575,López,Wílmer,6,midfielder,MF,Wílmer López
7360,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-03776,Fonseca,Rolando,7,forward,FW,Rolando Fonseca
7361,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-26474,Solís,Mauricio,8,midfielder,MF,Mauricio Solís
7362,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-22046,Wanchope,Paulo,9,forward,FW,Paulo Wanchope
7363,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-68890,Centeno,Walter,10,midfielder,MF,Walter Centeno
7364,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-55170,Gómez,Rónald,11,forward,FW,Rónald Gómez
7365,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-20880,Parks,Winston,12,forward,FW,Winston Parks
7366,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-75965,Vallejos,Daniel,13,defender,DF,Daniel Vallejos
7367,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-56119,Rodríguez,Juan José,14,defender,DF,Juan José Rodríguez
7368,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-85975,Wallace,Harold,15,defender,DF,Harold Wallace
7369,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-14189,Bryce,Steven,16,forward,FW,Steven Bryce
7370,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-02273,Medford,Hernán,17,midfielder,MF,Hernán Medford
7371,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-86109,Mesén,Álvaro,18,goal keeper,GK,Álvaro Mesén
7372,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-98663,Cordero,Rodrigo,19,midfielder,MF,Rodrigo Cordero
7373,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-96930,Sunsing,William,20,forward,FW,William Sunsing
7374,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-29122,Chinchilla,Pablo,21,defender,DF,Pablo Chinchilla
7375,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-73169,Castro,Carlos,22,defender,DF,Carlos Castro
7376,WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-74506,Morgan,Lester,23,goal keeper,GK,Lester Morgan
7377,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-85818,Pletikosa,Stipe,1,goal keeper,GK,Stipe Pletikosa
7378,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-31857,Šerić,Anthony,2,defender,DF,Anthony Šerić
7379,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-29621,Šimunić,Josip,3,defender,DF,Josip Šimunić
7380,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-87187,Tomas,Stjepan,4,defender,DF,Stjepan Tomas
7381,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-55293,Rapaić,Milan,5,midfielder,MF,Milan Rapaić
7382,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-70100,Živković,Boris,6,defender,DF,Boris Živković
7383,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-10638,Vugrinec,Davor,7,forward,FW,Davor Vugrinec
7384,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-62861,Prosinečki,Robert,8,midfielder,MF,Robert Prosinečki
7385,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-58374,Šuker,Davor,9,forward,FW,Davor Šuker
7386,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-84378,Kovač,Niko,10,midfielder,MF,Niko Kovač
7387,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-50470,Bokšić,Alen,11,forward,FW,Alen Bokšić
7388,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-99830,Butina,Tomislav,12,goal keeper,GK,Tomislav Butina
7389,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-75377,Stanić,Mario,13,midfielder,MF,Mario Stanić
7390,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-37461,Soldo,Zvonimir,14,midfielder,MF,Zvonimir Soldo
7391,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-36689,Šarić,Daniel,15,defender,DF,Daniel Šarić
7392,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-91190,Vranješ,Jurica,16,midfielder,MF,Jurica Vranješ
7393,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-26414,Jarni,Robert,17,defender,DF,Robert Jarni
7394,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-13265,Olić,Ivica,18,forward,FW,Ivica Olić
7395,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-96110,Vlaović,Goran,19,forward,FW,Goran Vlaović
7396,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-41724,Šimić,Dario,20,defender,DF,Dario Šimić
7397,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-61666,Kovač,Robert,21,defender,DF,Robert Kovač
7398,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-53874,Balaban,Boško,22,forward,FW,Boško Balaban
7399,WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,P-94668,Vasilj,Vladimir,23,goal keeper,GK,Vladimir Vasilj
7400,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-00212,Sørensen,Thomas,1,goal keeper,GK,Thomas Sørensen
7401,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-37132,Tøfting,Stig,2,midfielder,MF,Stig Tøfting
7402,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-86345,Henriksen,René,3,defender,DF,René Henriksen
7403,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-27808,Laursen,Martin,4,defender,DF,Martin Laursen
7404,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-79273,Heintze,Jan,5,defender,DF,Jan Heintze
7405,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-72404,Helveg,Thomas,6,defender,DF,Thomas Helveg
7406,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-24031,Gravesen,Thomas,7,midfielder,MF,Thomas Gravesen
7407,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-63778,Grønkjær,Jesper,8,midfielder,MF,Jesper Grønkjær
7408,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-50534,Tomasson,Jon Dahl,9,forward,FW,Jon Dahl Tomasson
7409,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-68055,Jørgensen,Martin,10,midfielder,MF,Martin Jørgensen
7410,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-80289,Sand,Ebbe,11,forward,FW,Ebbe Sand
7411,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-34389,Jensen,Niclas,12,defender,DF,Niclas Jensen
7412,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-94452,Lustü,Steven,13,defender,DF,Steven Lustü
7413,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-26759,Jensen,Claus,14,midfielder,MF,Claus Jensen
7414,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-89928,Michaelsen,Jan,15,midfielder,MF,Jan Michaelsen
7415,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-25541,Kjær,Peter,16,goal keeper,GK,Peter Kjær
7416,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-46718,Poulsen,Christian,17,midfielder,MF,Christian Poulsen
7417,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-41271,Løvenkrands,Peter,18,forward,FW,Peter Løvenkrands
7418,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-80170,Rommedahl,Dennis,19,midfielder,MF,Dennis Rommedahl
7419,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-05337,Bøgelund,Kasper,20,defender,DF,Kasper Bøgelund
7420,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-06985,Madsen,Peter,21,forward,FW,Peter Madsen
7421,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-21988,Christiansen,Jesper,22,goal keeper,GK,Jesper Christiansen
7422,WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,P-04393,Steen Nielsen,Brian,23,midfielder,MF,Brian Steen Nielsen
7423,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-11930,Cevallos,José Francisco,1,goal keeper,GK,José Francisco Cevallos
7424,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-59372,Porozo,Augusto,2,defender,DF,Augusto Porozo
7425,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-98031,Hurtado,Iván,3,defender,DF,Iván Hurtado
7426,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-92146,de la Cruz,Ulises,4,defender,DF,Ulises de la Cruz
7427,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-37753,Obregón,Alfonso,5,midfielder,MF,Alfonso Obregón
7428,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-32567,Guerrón,Raúl,6,defender,DF,Raúl Guerrón
7429,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-74323,Asencio,Nicolás,7,forward,FW,Nicolás Asencio
7430,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-28455,Gómez,Luis,8,midfielder,MF,Luis Gómez
7431,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-03128,Kaviedes,Iván,9,forward,FW,Iván Kaviedes
7432,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-23101,Aguinaga,Álex,10,midfielder,MF,Álex Aguinaga
7433,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-19156,Delgado,Agustín,11,forward,FW,Agustín Delgado
7434,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-47469,Ibarra,Oswaldo,12,goal keeper,GK,Oswaldo Ibarra
7435,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-85736,Fernández,Ángel,13,forward,FW,Ángel Fernández
7436,WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,P-85473,Burbano,Juan Carlos,14,midfielder,MF,Juan Carlos Burbano
